"Country","State","County","FIPS","Population","Lat","Lon"
"UnitedStates","SouthCarolina","AbbevilleCounty","45001",24932,34.22255809272619,-82.4587284967969
"UnitedStates","Louisiana","AcadiaParish","22001",62577,30.290610993504416,-92.41196457550042
"UnitedStates","Virginia","AccomackCounty","51001",32973,37.762631550642325,-75.63209979591933
"UnitedStates","Idaho","AdaCounty","16001",434211,43.451123982486735,-116.24105924552256
"UnitedStates","Iowa","AdairCounty","19001",7228,41.330713104553716,-94.47096953572273
"UnitedStates","Kentucky","AdairCounty","21001",19027,37.10415512323214,-85.28055563394028
"UnitedStates","Missouri","AdairCounty","29001",25378,40.19058885626637,-92.60073364348304
"UnitedStates","Oklahoma","AdairCounty","40001",22004,35.883899558558596,-94.65865123468424
"UnitedStates","Colorado","AdamsCounty","08001",491337,39.873619595703644,-104.33804150941685
"UnitedStates","Idaho","AdamsCounty","16003",3843,44.88968034414893,-116.45397312818335
"UnitedStates","Illinois","AdamsCounty","17001",67013,39.98779933205563,-91.18855186296673
"UnitedStates","Indiana","AdamsCounty","18001",34980,40.745547203477095,-84.93660983034624
"UnitedStates","Iowa","AdamsCounty","19003",3796,41.02896010823512,-94.6992041195306
"UnitedStates","Mississippi","AdamsCounty","28001",31254,31.48345077213577,-91.35316384549631
"UnitedStates","Nebraska","AdamsCounty","31001",31587,40.52443755385629,-98.5012387131098
"UnitedStates","NorthDakota","AdamsCounty","38001",2359,46.09685523904921,-102.52850343320998
"UnitedStates","Ohio","AdamsCounty","39001",28024,38.845668777511165,-83.47197515387226
"UnitedStates","Pennsylvania","AdamsCounty","42001",102295,39.87148496849588,-77.21789997619209
"UnitedStates","Washington","AdamsCounty","53001",19254,46.98336704741383,-118.56050638051497
"UnitedStates","Wisconsin","AdamsCounty","55001",20148,43.9695706126798,-89.77065915257879
"UnitedStates","Vermont","AddisonCounty","50001",37035,44.030547293717696,-73.14064990429642
"UnitedStates","SouthCarolina","AikenCounty","45003",165829,33.54421381756348,-81.63489515787113
"UnitedStates","Minnesota","AitkinCounty","27001",15702,46.6082621054319,-93.4154180889794
"UnitedStates","Florida","AlachuaCounty","12001",259964,29.674770387329435,-82.35757432342564
"UnitedStates","NorthCarolina","AlamanceCounty","37001",158276,36.044017227816575,-79.39948414757075
"UnitedStates","California","AlamedaCounty","06001",1638215,37.645626953309744,-121.88925878440838
"UnitedStates","Colorado","AlamosaCounty","08003",16496,37.57293642484383,-105.78836555598585
"UnitedStates","NewYork","AlbanyCounty","36001",309381,42.6001839895019,-73.97355662615836
"UnitedStates","Wyoming","AlbanyCounty","56001",37956,41.65447463411405,-105.72392256379072
"UnitedStates","Virginia","AlbemarleCounty","51003",105703,38.02308987667584,-78.5555233687061
"UnitedStates","Michigan","AlconaCounty","26001",10349,44.68538476404627,-83.59388951292323
"UnitedStates","Mississippi","AlcornCounty","28003",37388,34.88082049793746,-88.58030028800894
"UnitedStates","Alaska","AleutiansEastBorough","02013",3341,55.683784094844626,-161.24688406332115
"UnitedStates","Alaska","AleutiansWestCensusArea","02016",5750,53.666598702988104,-166.90094861247672
"UnitedStates","Illinois","AlexanderCounty","17003",6780,37.19154388614416,-89.33762517898813
"UnitedStates","NorthCarolina","AlexanderCounty","37003",37325,35.92104944055744,-81.17718156319506
"UnitedStates","Virginia","AlexandriaIndependentCity","51510",153511,38.818436764739445,-77.08590323707827
"UnitedStates","Oklahoma","AlfalfaCounty","40003",5868,36.731044642040445,-98.32396901186738
"UnitedStates","Michigan","AlgerCounty","26003",9383,46.409025156983816,-86.60390995702005
"UnitedStates","Iowa","AllamakeeCounty","19005",13886,43.28429624320559,-91.3780621383838
"UnitedStates","Michigan","AlleganCounty","26005",114625,42.59125247927451,-85.88845409997217
"UnitedStates","Maryland","AlleganyCounty","24001",72528,39.62116232606815,-78.69896046209458
"UnitedStates","NewYork","AlleganyCounty","36003",47462,42.25741363817706,-78.02759502169924
"UnitedStates","NorthCarolina","AlleghanyCounty","37005",10837,36.49154294810999,-81.12863876630843
"UnitedStates","Virginia","AlleghanyCounty","51005",15677,37.78750047319711,-80.00675881333306
"UnitedStates","Pennsylvania","AlleghenyCounty","42003",1230459,40.4688219034395,-79.98119138639564
"UnitedStates","Indiana","AllenCounty","18003",368450,41.09086184781462,-85.06653128651253
"UnitedStates","Kansas","AllenCounty","20001",12717,37.8858104164772,-95.30135997280661
"UnitedStates","Kentucky","AllenCounty","21003",20640,36.75120551793906,-86.19047342953266
"UnitedStates","Ohio","AllenCounty","39003",104425,40.77152551448282,-84.10574497700154
"UnitedStates","SouthCarolina","AllendaleCounty","45005",9433,32.9882319711446,-81.35776466238636
"UnitedStates","Louisiana","AllenParish","22003",25683,30.652768901930763,-92.82784753528131
"UnitedStates","Michigan","AlpenaCounty","26007",28803,45.03500400491823,-83.6262279845825
"UnitedStates","California","AlpineCounty","06003",1110,38.59716466002351,-119.82061380222854
"UnitedStates","California","AmadorCounty","06005",37001,38.44608484677029,-120.65200225980426
"UnitedStates","Virginia","AmeliaCounty","51007",12903,37.33591583622827,-77.9760508722393
"UnitedStates","Virginia","AmherstCounty","51009",31914,37.60482540826473,-79.1451172817126
"UnitedStates","Mississippi","AmiteCounty","28005",12574,31.17443840835071,-90.80451026409493
"UnitedStates","Alaska","AnchorageMunicipality","02020",298695,61.15051219252385,-149.10543911590844
"UnitedStates","Kansas","AndersonCounty","20003",7808,38.21429159227253,-95.2933345242326
"UnitedStates","Kentucky","AndersonCounty","21005",21979,38.003884431744346,-84.9909166394657
"UnitedStates","SouthCarolina","AndersonCounty","45007",194692,34.51912725433153,-82.6378409743349
"UnitedStates","Tennessee","AndersonCounty","47001",75749,36.11841413526743,-84.19846822613144
"UnitedStates","Texas","AndersonCounty","48001",57580,31.81335549507783,-95.65254458388797
"UnitedStates","Missouri","AndrewCounty","29003",17296,39.98345584253903,-94.80216535721931
"UnitedStates","Texas","AndrewsCounty","48003",18105,32.3050574040689,-102.63773940671997
"UnitedStates","Maine","AndroscogginCounty","23001",107233,44.165809554694945,-70.20639400993419
"UnitedStates","Texas","AngelinaCounty","48005",88255,31.25473218710568,-94.61181416543386
"UnitedStates","Maryland","AnneArundelCounty","24003",564195,39.005776961959924,-76.60370489077704
"UnitedStates","Minnesota","AnokaCounty","27003",344151,45.27319027843038,-93.24638196640927
"UnitedStates","NorthCarolina","AnsonCounty","37007",25759,34.97385746328919,-80.10274550133138
"UnitedStates","Nebraska","AntelopeCounty","31003",6414,42.17693879898253,-98.06669370289859
"UnitedStates","Michigan","AntrimCounty","26009",23154,44.99906827083317,-85.14034025066759
"UnitedStates","Arizona","ApacheCounty","04001",71474,35.39561566833561,-109.4888376835383
"UnitedStates","Iowa","AppanooseCounty","19007",12529,40.74318923790547,-92.86870447321411
"UnitedStates","Georgia","ApplingCounty","13001",18454,31.749262828619337,-82.28903298013884
"UnitedStates","Virginia","AppomattoxCounty","51011",15414,37.37228200088982,-78.81216036615098
"UnitedStates","Texas","AransasCounty","48007",25350,28.14817721677608,-97.02187889216835
"UnitedStates","Colorado","ArapahoeCounty","08005",631096,39.64969870566881,-104.3381029666364
"UnitedStates","Texas","ArcherCounty","48009",8715,33.615348165429936,-98.68768235334122
"UnitedStates","Colorado","ArchuletaCounty","08007",12352,37.19361019350607,-107.04833358006408
"UnitedStates","Michigan","ArenacCounty","26011",15261,44.06506094968135,-83.89496465625706
"UnitedStates","Arkansas","ArkansasCounty","05001",18433,34.29078870715564,-91.37493407025022
"UnitedStates","Virginia","ArlingtonCounty","51013",229164,38.87866366352411,-77.10116316926235
"UnitedStates","Pennsylvania","ArmstrongCounty","42005",67052,40.81245144498755,-79.46450748394555
"UnitedStates","Texas","ArmstrongCounty","48011",1947,34.96494565695705,-101.35741864415309
"UnitedStates","Maine","AroostookCounty","23003",68628,46.65894490078549,-68.5988183459445
"UnitedStates","Nebraska","ArthurCounty","31005",456,41.56892101074375,-101.69589295212705
"UnitedStates","Louisiana","AscensionParish","22005",119455,30.203464259883482,-90.91128590988014
"UnitedStates","NorthCarolina","AsheCounty","37009",27020,36.434627230754195,-81.50091108841215
"UnitedStates","Ohio","AshlandCounty","39005",53213,40.84604811622073,-82.27065054379197
"UnitedStates","Wisconsin","AshlandCounty","55003",15843,46.26627782102544,-90.68253509701142
"UnitedStates","Arkansas","AshleyCounty","05003",20838,33.191181166962465,-91.76803213844238
"UnitedStates","Ohio","AshtabulaCounty","39007",98632,41.707315628656254,-80.74852296814127
"UnitedStates","Washington","AsotinCounty","53003",22105,46.19179097568987,-117.2028053467028
"UnitedStates","Louisiana","AssumptionParish","22007",22842,29.900794371430898,-91.06258045863746
"UnitedStates","Texas","AtascosaCounty","48013",48435,28.890667010854578,-98.52792384520424
"UnitedStates","Kansas","AtchisonCounty","20005",16398,39.53193664137278,-95.31288129870265
"UnitedStates","Missouri","AtchisonCounty","29005",5306,40.43068798422701,-95.42692697337307
"UnitedStates","Ohio","AthensCounty","39009",65886,39.33363828694719,-82.04514429446061
"UnitedStates","Georgia","AtkinsonCounty","13003",8398,31.297165387962515,-82.88013497830099
"UnitedStates","NewJersey","AtlanticCounty","34001",274219,39.47777934571038,-74.66017584843098
"UnitedStates","Oklahoma","AtokaCounty","40005",13793,34.37373104457374,-96.03783462334317
"UnitedStates","Mississippi","AttalaCounty","28007",19043,33.0863460890381,-89.58167322167112
"UnitedStates","Missouri","AudrainCounty","29007",26096,39.21575258862508,-91.84160774006996
"UnitedStates","Iowa","AudubonCounty","19009",5773,41.6846117140434,-94.9058288221537
"UnitedStates","Ohio","AuglaizeCounty","39011",45876,40.560937033912545,-84.22165846989465
"UnitedStates","Virginia","AugustaCounty","51015",74314,38.16293211820089,-79.12885908869552
"UnitedStates","SouthDakota","AuroraCounty","46003",2733,43.718163288225334,-98.5616188382761
"UnitedStates","Texas","AustinCounty","48015",29563,29.88707618771057,-96.27800200310074
"UnitedStates","Alabama","AutaugaCounty","01001",55347,32.534926116140895,-86.6427347164762
"UnitedStates","NorthCarolina","AveryCounty","37011",17689,36.076605901895,-81.92249362187155
"UnitedStates","Louisiana","AvoyellesParish","22009",41103,31.076209047249527,-92.0013962022103
"UnitedStates","Colorado","BacaCounty","08009",3615,37.31917739457386,-102.56049125926032
"UnitedStates","Georgia","BaconCounty","13005",11299,31.55368230430482,-82.45278904166487
"UnitedStates","Texas","BaileyCounty","48017",7210,34.06854145719504,-102.82985072148853
"UnitedStates","Florida","BakerCounty","12003",27420,30.33122285375545,-82.28461528602963
"UnitedStates","Georgia","BakerCounty","13007",3180,31.326193237778416,-84.44465598520512
"UnitedStates","Oregon","BakerCounty","41001",16005,44.70910007502045,-117.67565449252898
"UnitedStates","Alabama","BaldwinCounty","01003",203709,30.727581616448944,-87.72258108460659
"UnitedStates","Georgia","BaldwinCounty","13009",45459,33.06890899072576,-83.24974533276483
"UnitedStates","Kentucky","BallardCounty","21007",8212,37.05871561882837,-88.99911191243616
"UnitedStates","Maryland","BaltimoreCounty","24005",831128,39.45998445143449,-76.63612549075015
"UnitedStates","Maryland","BaltimoreIndependentCity","24510",622793,39.30109806821336,-76.6107489396199
"UnitedStates","SouthCarolina","BambergCounty","45009",14880,33.2147726179944,-81.05418801355795
"UnitedStates","Texas","BanderaCounty","48019",21269,29.74717995272386,-99.2463044466481
"UnitedStates","Georgia","BanksCounty","13011",18495,34.35409078534893,-83.49741312913737
"UnitedStates","Nebraska","BannerCounty","31007",788,41.545989037514886,-103.71048318862383
"UnitedStates","Idaho","BannockCounty","16005",83744,42.66850091469378,-112.22466668379356
"UnitedStates","Michigan","BaragaCounty","26013",8575,46.66432259688139,-88.36466888560716
"UnitedStates","Kansas","BarberCounty","20007",4823,37.228890384938126,-98.68484070341711
"UnitedStates","Alabama","BarbourCounty","01005",26489,31.869564880838226,-85.39327808179912
"UnitedStates","WestVirginia","BarbourCounty","54001",16704,39.13295172017378,-80.00297558426857
"UnitedStates","NorthDakota","BarnesCounty","38003",11099,46.93612766339021,-98.071585775806
"UnitedStates","Massachusetts","BarnstableCounty","25001",214333,41.72362332231271,-70.2915052236811
"UnitedStates","SouthCarolina","BarnwellCounty","45011",21725,33.26602798938471,-81.43509023891136
"UnitedStates","Kentucky","BarrenCounty","21009",43570,36.965567578242066,-85.93360331076829
"UnitedStates","Wisconsin","BarronCounty","55005",45563,45.42377148116451,-91.84836755995042
"UnitedStates","Georgia","BarrowCounty","13013",75370,33.99320484061174,-83.71269358158767
"UnitedStates","Michigan","BarryCounty","26015",59314,42.59496232255338,-85.30898597338226
"UnitedStates","Missouri","BarryCounty","29009",35829,36.7098457251601,-93.82906733243468
"UnitedStates","Indiana","BartholomewCounty","18005",81162,39.205874477423365,-85.89769564218244
"UnitedStates","Kansas","BartonCounty","20009",27103,38.47903570864803,-98.75650788949851
"UnitedStates","Missouri","BartonCounty","29011",11880,37.50228978031376,-94.34707646641102
"UnitedStates","Georgia","BartowCounty","13015",102747,34.23784042576965,-84.84050793243927
"UnitedStates","Texas","BastropCounty","48021",80527,30.103595700944812,-97.31214390802934
"UnitedStates","Missouri","BatesCounty","29013",16446,38.25733481042214,-94.34001422670443
"UnitedStates","Kentucky","BathCounty","21011",12228,38.144944180222375,-83.74267369356053
"UnitedStates","Virginia","BathCounty","51017",4470,38.05869732768181,-79.74106818788401
"UnitedStates","Arkansas","BaxterCounty","05005",41053,36.28721921904975,-92.33698111005693
"UnitedStates","Florida","BayCounty","12005",181635,30.26525128409643,-85.62023792393917
"UnitedStates","Michigan","BayCounty","26017",105659,43.707242848415106,-83.99154542837096
"UnitedStates","Wisconsin","BayfieldCounty","55007",14977,46.52229241463614,-91.20135852257874
"UnitedStates","Texas","BaylorCounty","48023",3618,33.61648118023702,-99.21351572922771
"UnitedStates","SouthDakota","BeadleCounty","46005",18372,44.4144585525397,-98.27815015750316
"UnitedStates","Idaho","BearLakeCounty","16007",5922,42.284735672109825,-111.32967102759388
"UnitedStates","NorthCarolina","BeaufortCounty","37013",47651,35.487268273902295,-76.84839828818033
"UnitedStates","SouthCarolina","BeaufortCounty","45013",179589,32.381755498127546,-80.72849257909994
"UnitedStates","Louisiana","BeauregardParish","22011",36462,30.648484535957415,-93.34329848271445
"UnitedStates","Oklahoma","BeaverCounty","40007",5427,36.74964815471104,-100.47673493297822
"UnitedStates","Pennsylvania","BeaverCounty","42007",168871,40.68227858995873,-80.34931764517368
"UnitedStates","Utah","BeaverCounty","49001",6354,38.35769881408322,-113.2357224941397
"UnitedStates","Montana","BeaverheadCounty","30001",9300,45.132735127391186,-112.89907797756476
"UnitedStates","Minnesota","BeckerCounty","27005",33386,46.934617092101135,-95.67383211519422
"UnitedStates","Oklahoma","BeckhamCounty","40009",23768,35.268701738331934,-99.68193831176637
"UnitedStates","Pennsylvania","BedfordCounty","42009",48586,40.00653780433553,-78.49018008250292
"UnitedStates","Tennessee","BedfordCounty","47003",47183,35.51382632280158,-86.45890638513885
"UnitedStates","Virginia","BedfordCounty","51019",77724,37.315148973144524,-79.52426839511148
"UnitedStates","Virginia","BedfordIndependentCity","51515",5948,37.337906941493216,-79.52031937578053
"UnitedStates","Texas","BeeCounty","48025",32874,28.41738635339981,-97.74116626748037
"UnitedStates","NewHampshire","BelknapCounty","33001",60641,43.518663309299974,-71.42329045694088
"UnitedStates","Kentucky","BellCounty","21013",27337,36.73057953735981,-83.67402154987894
"UnitedStates","Texas","BellCounty","48027",334941,31.037678122651474,-97.47827180353588
"UnitedStates","Ohio","BelmontCounty","39013",69154,40.01582301624597,-80.98847710353675
"UnitedStates","Minnesota","BeltramiCounty","27007",45672,47.97378367532198,-94.93768876492427
"UnitedStates","Idaho","BenewahCounty","16009",9052,47.21754849423985,-116.65882616515182
"UnitedStates","Georgia","BenHillCounty","13017",17403,31.759792415551125,-83.22053377225326
"UnitedStates","SouthDakota","BennettCounty","46007",3423,43.19497523619857,-101.66392263023377
"UnitedStates","Vermont","BenningtonCounty","50003",36317,43.035460641526,-73.0929755554815
"UnitedStates","NorthDakota","BensonCounty","38005",6753,48.06941565464594,-99.36598214868943
"UnitedStates","Colorado","BentCounty","08011",5830,37.955115469007985,-103.07171267778403
"UnitedStates","Arkansas","BentonCounty","05007",249672,36.33918765662851,-94.25733614742745
"UnitedStates","Indiana","BentonCounty","18007",8681,40.60628327895027,-87.3108704454366
"UnitedStates","Iowa","BentonCounty","19011",25658,42.080127675175106,-92.06569273882594
"UnitedStates","Minnesota","BentonCounty","27009",39710,45.699131011053694,-93.99894636203706
"UnitedStates","Mississippi","BentonCounty","28009",8182,34.8172610682098,-89.18850279710274
"UnitedStates","Missouri","BentonCounty","29015",18670,38.29485253743692,-93.28794375286523
"UnitedStates","Oregon","BentonCounty","41003",87572,44.49221985688266,-123.42918689408641
"UnitedStates","Tennessee","BentonCounty","47005",16129,36.069885488056045,-88.06829541051725
"UnitedStates","Washington","BentonCounty","53005",190309,46.23977898483507,-119.51121936397699
"UnitedStates","Michigan","BenzieCounty","26019",17457,44.63867014184919,-86.0152873045231
"UnitedStates","NewJersey","BergenCounty","34003",938506,40.95969778970713,-74.07439090648438
"UnitedStates","SouthCarolina","BerkeleyCounty","45015",202786,33.197754137010776,-79.95076211648583
"UnitedStates","WestVirginia","BerkeleyCounty","54003",111901,39.46409832751125,-78.02743564921268
"UnitedStates","Pennsylvania","BerksCounty","42011",415271,40.41637761666955,-75.92604700677488
"UnitedStates","Massachusetts","BerkshireCounty","25003",127828,42.37069627719501,-73.20638111465479
"UnitedStates","NewMexico","BernalilloCounty","35001",676685,35.05151554011593,-106.67012538242668
"UnitedStates","Georgia","BerrienCounty","13019",18963,31.27609407342132,-83.22971291656953
"UnitedStates","Michigan","BerrienCounty","26021",154636,41.954740222758,-86.41226037358832
"UnitedStates","NorthCarolina","BertieCounty","37015",20199,36.06688935321182,-76.9714516523382
"UnitedStates","Alaska","BethelCensusArea","02050",17868,60.95981882262195,-159.42450722219886
"UnitedStates","Texas","BexarCounty","48029",1897753,29.449048844472532,-98.51988997945017
"UnitedStates","Alabama","BibbCounty","01007",22583,32.99863035515996,-87.12640122710795
"UnitedStates","Georgia","BibbCounty","13021",153721,32.806663584545426,-83.69790463416676
"UnitedStates","Louisiana","BienvilleParish","22013",13786,32.34722453123734,-93.0559815134688
"UnitedStates","Montana","BigHornCounty","30003",13242,45.42345661225089,-107.48966243111337
"UnitedStates","Wyoming","BigHornCounty","56003",12022,44.52682076110615,-107.99522128449526
"UnitedStates","Minnesota","BigStoneCounty","27011",5040,45.42613137347128,-96.41094495250522
"UnitedStates","NorthDakota","BillingsCounty","38007",936,47.023484381237104,-103.37642100877623
"UnitedStates","Idaho","BinghamCounty","16011",44990,43.21650896364438,-112.39806760690618
"UnitedStates","Indiana","BlackfordCounty","18009",12298,40.47351812999389,-85.32484254078813
"UnitedStates","Iowa","BlackHawkCounty","19013",133455,42.47009582987754,-92.30852231799828
"UnitedStates","NorthCarolina","BladenCounty","37017",34318,34.61434015301231,-78.56319477660752
"UnitedStates","Idaho","BlaineCounty","16013",21592,43.41240379360141,-113.97988052037545
"UnitedStates","Montana","BlaineCounty","30005",6577,48.432799138465384,-108.95864727251242
"UnitedStates","Nebraska","BlaineCounty","31009",487,41.9127735373371,-99.97691979598154
"UnitedStates","Oklahoma","BlaineCounty","40011",9833,35.87525138838897,-98.43346325186509
"UnitedStates","Pennsylvania","BlairCounty","42013",125593,40.48126364893178,-78.34865466034648
"UnitedStates","Texas","BlancoCounty","48031",11004,30.26637279307021,-98.39985789771808
"UnitedStates","Virginia","BlandCounty","51021",6561,37.13395134949003,-81.13029665360484
"UnitedStates","Georgia","BleckleyCounty","13023",12243,32.43437975980335,-83.327925171945
"UnitedStates","Tennessee","BledsoeCounty","47007",14502,35.59642728797999,-85.2051481697357
"UnitedStates","Alabama","BlountCounty","01009",57673,33.98088907468335,-86.56736195228639
"UnitedStates","Tennessee","BlountCounty","47009",127253,35.687225098876546,-83.92553791539495
"UnitedStates","Minnesota","BlueEarthCounty","27013",65787,44.034548193565286,-94.06712011378309
"UnitedStates","Idaho","BoiseCounty","16015",7058,43.989135875256,-115.7302115147623
"UnitedStates","Mississippi","BolivarCounty","28011",33322,33.795542719605194,-90.88041662453372
"UnitedStates","Missouri","BollingerCounty","29017",12182,37.3221850351017,-90.02595250324737
"UnitedStates","Illinois","BondCounty","17005",16950,38.88680483659061,-89.43561043197329
"UnitedStates","SouthDakota","BonHommeCounty","46009",6985,42.988434301739744,-97.88474437093635
"UnitedStates","Idaho","BonnerCounty","16017",41859,48.299762103108705,-116.60096581757378
"UnitedStates","Idaho","BonnevilleCounty","16019",110089,43.38776197533875,-111.61497124633348
"UnitedStates","Arkansas","BooneCounty","05009",37222,36.30859783603946,-93.09148881490502
"UnitedStates","Illinois","BooneCounty","17007",53585,42.32308964453917,-88.82336768921326
"UnitedStates","Indiana","BooneCounty","18011",63344,40.050821650347515,-86.46865479593517
"UnitedStates","Iowa","BooneCounty","19015",26643,42.03658048136043,-93.93174782301055
"UnitedStates","Kentucky","BooneCounty","21015",127712,38.969958309914205,-84.72794742348478
"UnitedStates","Missouri","BooneCounty","29019",174974,38.990685151765234,-92.30957138167011
"UnitedStates","Nebraska","BooneCounty","31011",5315,41.706818662251045,-98.06727146512122
"UnitedStates","WestVirginia","BooneCounty","54005",23372,38.02303965162106,-81.71127893143489
"UnitedStates","Texas","BordenCounty","48033",648,32.74369404206559,-101.43175811106296
"UnitedStates","Texas","BosqueCounty","48035",17891,31.900393537889265,-97.63433484155945
"UnitedStates","Louisiana","BossierParish","22015",125175,32.67902659382808,-93.6051433874131
"UnitedStates","Virginia","BotetourtCounty","51023",33347,37.55714571262703,-79.81234962527537
"UnitedStates","NorthDakota","BottineauCounty","38009",6716,48.79214327715265,-100.83347271545928
"UnitedStates","Colorado","BoulderCounty","08013",319372,40.092652503847624,-105.35815232277902
"UnitedStates","Idaho","BoundaryCounty","16021",11318,48.76703304496259,-116.46286687781623
"UnitedStates","Kansas","BourbonCounty","20011",14712,37.855187627044074,-94.84928045033328
"UnitedStates","Kentucky","BourbonCounty","21017",20116,38.20675691479012,-84.21724304659696
"UnitedStates","Texas","BowieCounty","48037",93389,33.44624681342483,-94.423932545933
"UnitedStates","NorthDakota","BowmanCounty","38011",3294,46.112607988816855,-103.52066969009988
"UnitedStates","Nebraska","BoxButteCounty","31013",11337,42.21978075641496,-103.08566862303272
"UnitedStates","Utah","BoxElderCounty","49003",52097,41.52097063008107,-113.08211378254052
"UnitedStates","Kentucky","BoydCounty","21019",48325,38.35951211685462,-82.68780522721195
"UnitedStates","Nebraska","BoydCounty","31015",2006,42.89970397947698,-98.76654901592184
"UnitedStates","Kentucky","BoyleCounty","21021",29809,37.62439814268424,-84.86685673244364
"UnitedStates","Kentucky","BrackenCounty","21023",8321,38.6887819052314,-84.0901332130002
"UnitedStates","Florida","BradfordCounty","12007",26928,29.95017878703448,-82.16891093074645
"UnitedStates","Pennsylvania","BradfordCounty","42015",61281,41.788631115218166,-76.5156385831247
"UnitedStates","Arkansas","BradleyCounty","05011",11094,33.46594124075016,-92.16237469991663
"UnitedStates","Tennessee","BradleyCounty","47011",104091,35.15407767062068,-84.8596031482781
"UnitedStates","Michigan","BranchCounty","26023",43664,41.9161392827404,-85.05899300221976
"UnitedStates","Georgia","BrantleyCounty","13025",18455,31.196943292057043,-81.98191237936466
"UnitedStates","WestVirginia","BraxtonCounty","54007",14415,38.699815109451805,-80.71929646253717
"UnitedStates","Texas","BrazoriaCounty","48039",346312,29.188693206470006,-95.44583477056393
"UnitedStates","Texas","BrazosCounty","48041",215037,30.6610530590508,-96.30234173138766
"UnitedStates","Kentucky","BreathittCounty","21025",13484,37.52152593111026,-83.32416597722627
"UnitedStates","Kentucky","BreckinridgeCounty","21027",20018,37.77322294953163,-86.4293845553275
"UnitedStates","Iowa","BremerCounty","19017",24722,42.774685578748446,-92.31824459596767
"UnitedStates","Florida","BrevardCounty","12009",568088,28.29350109608122,-80.73221492890374
"UnitedStates","Texas","BrewsterCounty","48043",9145,29.811794906383046,-103.25189827401745
"UnitedStates","Texas","BriscoeCounty","48045",1505,34.53027936426077,-101.20856409983242
"UnitedStates","Alaska","BristolBayBorough","02060",892,58.74281029939824,-156.70446508027874
"UnitedStates","Massachusetts","BristolCounty","25005",556772,41.79849405840625,-71.11539732405382
"UnitedStates","RhodeIsland","BristolCounty","44001",49084,41.71676391132758,-71.28562897524908
"UnitedStates","Virginia","BristolIndependentCity","51520",17141,36.617961862372994,-82.16088255184351
"UnitedStates","Montana","BroadwaterCounty","30007",5689,46.33193356903958,-111.49540013751675
"UnitedStates","NewYork","BronxCounty","36005",1438159,40.84987101013511,-73.86555919895088
"UnitedStates","WestVirginia","BrookeCounty","54009",23350,40.27330131410976,-80.57649755472644
"UnitedStates","SouthDakota","BrookingsCounty","46011",33897,44.3697284326597,-96.79047064223002
"UnitedStates","Georgia","BrooksCounty","13027",15658,30.842149403428913,-83.58058221754024
"UnitedStates","Texas","BrooksCounty","48047",7230,27.031575648233034,-98.21872469116207
"UnitedStates","NewYork","BroomeCounty","36007",196567,42.16025072129158,-75.8196193010169
"UnitedStates","Colorado","BroomfieldCounty","08014",65065,39.95822306598225,-105.04630740178017
"UnitedStates","Florida","BrowardCounty","12011",1896425,26.15184141387903,-80.48774736939288
"UnitedStates","Illinois","BrownCounty","17009",6829,39.961828905198146,-90.75038903097246
"UnitedStates","Indiana","BrownCounty","18013",14977,39.19623893514073,-86.22736831175872
"UnitedStates","Kansas","BrownCounty","20013",9776,39.82651237627161,-95.56417428284716
"UnitedStates","Minnesota","BrownCounty","27015",25313,44.24215654407827,-94.7275916432676
"UnitedStates","Nebraska","BrownCounty","31017",2946,42.429995110375444,-99.92951201971579
"UnitedStates","Ohio","BrownCounty","39015",43839,38.93436484504912,-83.86796950857665
"UnitedStates","SouthDakota","BrownCounty","46013",38785,45.589832291767124,-98.35163268459776
"UnitedStates","Texas","BrownCounty","48049",37896,31.774266568881874,-98.9997889643721
"UnitedStates","Wisconsin","BrownCounty","55009",258718,44.45251898341901,-88.00396420447018
"UnitedStates","SouthDakota","BruleCounty","46015",5281,43.718079511953945,-99.0809822571988
"UnitedStates","NorthCarolina","BrunswickCounty","37019",122765,34.07080683834745,-78.23743289892414
"UnitedStates","Virginia","BrunswickCounty","51025",16698,36.76472164995358,-77.85900688182286
"UnitedStates","Georgia","BryanCounty","13029",35137,32.014660603792436,-81.44379503284475
"UnitedStates","Oklahoma","BryanCounty","40013",44884,33.962352405861466,-96.26017085070052
"UnitedStates","Iowa","BuchananCounty","19019",21062,42.47072297597807,-91.8378678449944
"UnitedStates","Missouri","BuchananCounty","29021",89100,39.65982305568561,-94.80615255677851
"UnitedStates","Virginia","BuchananCounty","51027",22776,37.26657147747581,-82.03610654884952
"UnitedStates","Virginia","BuckinghamCounty","51029",17032,37.57226733590477,-78.52870375383311
"UnitedStates","Pennsylvania","BucksCounty","42017",627367,40.3369020615743,-75.10679622579521
"UnitedStates","Iowa","BuenaVistaCounty","19021",20493,42.73549256575163,-95.15126225637472
"UnitedStates","Virginia","BuenaVistaIndependentCity","51530",6618,37.73157915715671,-79.35659223006067
"UnitedStates","Nebraska","BuffaloCounty","31019",48863,40.85512544136547,-99.07499732831594
"UnitedStates","SouthDakota","BuffaloCounty","46017",2095,44.076346001051164,-99.2050270608428
"UnitedStates","Wisconsin","BuffaloCounty","55011",13192,44.379892893671496,-91.75454380827195
"UnitedStates","Kentucky","BullittCounty","21029",78702,37.969959444819246,-85.69590216102858
"UnitedStates","Georgia","BullochCounty","13031",72651,32.396906754746645,-81.74325832229559
"UnitedStates","Alabama","BullockCounty","01011",10696,32.10045917230076,-85.71605536959873
